0545,02,BK   ,0207008988,1 X ONTVANGSSTOEL EIKEHOUT                                                                          ,19971114  ,          ,          
0545,02,BK   ,0299005409,1 X VULLISHOUER EIKEHOUT                                                                            ,19920201  ,          ,          
0545,02,BOV  ,0207008938,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,BOV  ,0207008949,LESSENAARSTOELTJEK 327867                                                                           ,19970923  ,          ,          
0545,02,BOV  ,0299005018,1X VULLISHOUER  EIKEHOUT                                                                            ,19930601  ,          ,          
0545,02,BOV  ,0348000030,CREDENZATJEK 327867                                                                                 ,19970923  ,          ,          
0545,02,BOV  ,0348000036,3 LAAI PEDESTALTJEK 327867                                                                          ,19970923  ,          ,          
0545,02,KAPEL,0201005024,1 X MARMER & KOPER RONDE TAFEL                                                                      ,19681113  ,          ,          
0545,02,KAPEL,0201227195,KOFFIETAFELTJEK 327867                                                                              ,19970923  ,          ,          
0545,02,KAPEL,0207005253,1 X ONTVANGSSTOEL   EIKEHOUTBURGUNDY                                                                ,19930601  ,          ,          
0545,02,KAPEL,0207005360,1 X STAALRAAM STOEL (LIGBRUIN)                                                                      ,19760423  ,          ,          
0545,02,KAPEL,0207005451,1 X STAALRAAM STOEL (LIGBRUIN)                                                                      ,19820827  ,          ,          
0545,02,KAPEL,0207005925,1 X STOELE STAALRAAM(LIGBRUIN)                                                                      ,19881201  ,          ,          
0545,02,KAPEL,0207006162,1 X STOEL LIGBRUINSONDER ARMLENINGS                                                                 ,19910201  ,          ,          
0545,02,KAPEL,0207006172,1 X STOEL LIGBRUINSONDER ARMLENINGS                                                                 ,19910201  ,          ,          
0545,02,KAPEL,0207006173,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910201  ,          ,          
0545,02,KAPEL,0207006174,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910201  ,          ,          
0545,02,KAPEL,0207006222,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910501  ,          ,          
0545,02,KAPEL,0207006267,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910701  ,          ,          
0545,02,KAPEL,0207006268,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910701  ,          ,          
0545,02,KAPEL,0207006269,1 X STOEL LIGBRUIN SONDER ARNLENINGS                                                                ,19910701  ,          ,          
0545,02,KAPEL,0207006270,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910701  ,          ,          
0545,02,KAPEL,0207006271,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910701  ,          ,          
0545,02,KAPEL,0207006295,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910701  ,          ,          
0545,02,KAPEL,0207006296,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19910701  ,          ,          
0545,02,KAPEL,0207006483,1 X STOEL LIGBRUIN SONDER ARMLENINGS                                                                ,19920201  ,          ,          
0545,02,KAPEL,0207006492,1 X STOEL LIGBRUINSONDER ARMLENINGS                                                                 ,19920201  ,          ,          
0545,02,KAPEL,0207009282,1 X ONTVANGSSTOEL EIKEHOUT                                                                          ,19910101  ,          ,          
0545,02,KAPEL,0213005384,GORDYNE CASSADIME BEIGEPRETORIA UNDERWEAR MANUFACTURE                                               ,19850520  ,          ,          
0545,02,KAPEL,0299005069,1 X HOUT KANDELAAR                                                                                  ,19610530  ,          ,          
0545,02,KAPEL,0299005087,1 X HOUT KANDELAAR                                                                                  ,19691009  ,          ,          
0545,02,KAPEL,0299008010,KUNSPLANT                                                                                           ,20020601  ,          ,          
0545,02,KAPEL,0299008011,KUNSPLANT                                                                                           ,20020601  ,          ,          
0545,02,KAPEL,0430005335,LYKHUISTROLLIE  SONDER WIELEFAKTUUR 26467                                                           ,19880601  ,          ,          
0545,02,KAPEL,0490005040,ORRELTJEK 460570                                                                                    ,19991001  ,          ,          
0545,02,KOMB ,0299005040,1 X STAAL VULLISHOUER                                                                               ,19641112  ,          ,          
0545,02,KON  ,0203005756,1 X 4-LAAI LIASSSEERKABINETSTAAL                                                                    ,19930601  ,          ,          
0545,02,KV   ,0299008012,KUNSPLANTE                                                                                          ,20020601  ,          ,          
0545,02,KV   ,0299008013,KUNSPLANTE                                                                                          ,20020601  ,          ,          
0545,02,KV   ,0299008014,KUNSPLANTE                                                                                          ,20020601  ,          ,          
0545,02,KV   ,0299008015,KUNSPLANT                                                                                           ,20020601  ,          ,          
0545,02,KV   ,0299008016,KUNSPLANT                                                                                           ,20020601  ,          ,          
0545,02,KV   ,0299008017,KUNSPLANT                                                                                           ,20020601  ,          ,          
0545,02,KV   ,0411005118,1 X KISTEVERTOONRAKENKEL                                                                            ,19951115  ,          ,          
0545,02,KV1  ,0471005160,1 X VERTIKALE KISTESTAANDER                                                                         ,19740212  ,          ,          
0545,02,KV1  ,0471005165,1 X VERTIKALE KISTESTAANDER                                                                         ,19740212  ,          ,          
0545,02,KV1  ,0471005188,1 X VERTIKALE KISTESTAANDER                                                                         ,19760922  ,          ,          
0545,02,KV1  ,0471005671,CASKET DISPLAY RACK 3 RACKTJEK 295458                                                               ,19970415  ,          ,          
0545,02,KV1  ,0471005673,CASKET DISPLAY RACK 3 TIERTJEK 295458                                                               ,19970415  ,          ,          
0545,02,KV2  ,0471005303,1 X VERTIKALE KISTESTAANDER                                                                         ,19900601  ,          ,          
0545,02,KV2  ,0471005674,CASKET DISPLAY RACK 3 TIERTJEK 295458                                                               ,19970415  ,          ,          
0545,02,KV2  ,0471005675,CASKET DISPLAY RACK 3 TIERTJEK 295458                                                               ,19970415  ,          ,          
0545,02,LH   ,0440005132,EMBALMING TABLES STEEL TOPTJEK 27313  20.1.92                                                       ,19920101  ,          ,          
0545,02,LH   ,0440005147,BALSEMTAFELTJEK 296435                                                                              ,19970422  ,          ,          
0545,02,LH   ,0440005148,BALSEMTAFELTJEK 296435                                                                              ,19970422  ,          ,          
0545,02,OA   ,0201005363,LESSENAAR 3-LAAI EIKEHOUT                                                                           ,19840319  ,          ,          
0545,02,OA   ,0201227192,KOFFIETAFELTJEK 327867                                                                              ,19970923  ,          ,          
0545,02,OA   ,0207005287,1 X HI BACK ONTVANGSTOELE                                                                           ,19740416  ,          ,          
0545,02,OA   ,0207005694,1 X ONTVANGSSTOEL EIKEHOUT                                                                          ,19871201  ,          ,          
0545,02,OA   ,0207007748,1 X BESOEKERSTOELBURGUNDY                                                                           ,19951107  ,          ,          
0545,02,OA   ,0207007751,1 X LESSENAARSTOELEIK  BURGUNDY                                                                     ,19951107  ,          ,          
0545,02,OA   ,0207008286,1 X ONTVANGSSTOEL EIKEHOUT                                                                          ,19910101  ,          ,          
0545,02,OA   ,0207008875,DUBBELSITPLEKBANKTJEK 327867                                                                        ,19970922  ,          ,          
0545,02,OA   ,0207008912,DUBBELSITPLEKBANKTJEK 327867                                                                        ,19970923  ,          ,          
0545,02,OA   ,0207008913,DUBBELSITPLEKBANKTJEK 327867                                                                        ,19970923  ,          ,          
0545,02,OA   ,0207008914,DUBBELSITPLEKBANKTJEK 327867                                                                        ,19970923  ,          ,          
0545,02,OA   ,0207008915,ENKELSITPLEKBANKTJEK 327867                                                                         ,19970923  ,          ,          
0545,02,OA   ,0207008916,INKELSITPLEKBANKTJEK 327867                                                                         ,19970923  ,          ,          
0545,02,OA   ,0207008917,ENKELSITPLEKBANKTJEK 327867                                                                         ,19970923  ,          ,          
0545,02,OA   ,0207008918,ENKELSITPLEKBANKTJEK 327867                                                                         ,19970923  ,          ,          
0545,02,OA   ,0207008919,ENKELSITPLEKBANKTJEK 327867                                                                         ,19970923  ,          ,          
0545,02,OA   ,0207008920,ENKELSITPLEKBANKTJEK 327867                                                                         ,19970923  ,          ,          
0545,02,OA   ,0207008921,ENKELSITPLEKBANKTJEK 327867                                                                         ,19970923  ,          ,          
0545,02,OA   ,0207008922,ENKELSITPLEKBANKTJEK 327867                                                                         ,19970923  ,          ,          
0545,02,OA   ,0207008923,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,OA   ,0207008939,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,OA   ,0207008940,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
